Ranking,Company Name,Symbol
180,Bbcn Bancorp Inc,BBCN
181,Bill Barrett Corp,BBG
182,Black Box Corp,BBOX
183,Bravo Brio Restaurant Group,BBRG
184,Barrett Business Services,BBSI
185,Build-A-Bear Workshop,BBW
186,Bankatlantic Bancorp,BBX
187,Boise Cascade L.L.C. Common ST,BCC
188,Bonanza Creek Energy Inc,BCEI
189,Brink's Company,BCO
190,Blucora Inc,BCOR
191,Brightcove Inc,BCOV
192,Balchem Corp,BCPC
193,Biocryst Pharmaceuticals,BCRX
194,Belden Inc,BDC
195,Black Diamond,BDE
196,Bridge Bancorp,BDGE
197,Biodelivery Sciences International,BDSI
198,Cardionet,BEAT
199,Bebe Stores,BEBE
200,Beacon Roofing Supply,BECN
201,Belmond Ltd,BEL
202,Bel Fuse Inc,BELFB
205,Bankfinancial Corp,BFIN
206,Saul Centers,BFS
207,General Cable Corp,BGC
208,Bgc Partners,BGCP
209,Big 5 Sporting Goods Corp,BGFV
210,Briggs & Stratton Corp,BGG
211,B&G Foods Holdings,BGS
212,Biglari Holdings Inc,BH
213,Bar Harbor Bankshares,BHB
214,Blue Hills Bancorp Inc,BHBK
215,Benchmark Electronics,BHE
216,Berkshire Hills Bancorp,BHLB
217,Sotheby's Holdings,BID
218,Big Lots,BIG
219,Bioscrip Inc,BIOS
220,Bj's Restaurants,BJRI
221,Buckle Inc,BKE
222,Black Hills Corp,BKH
223,Bank Mutual Corp,BKMU
224,Barnes & Noble,BKS
225,Blue Bird Corp,BLBD
226,Bellicum Pharmaceuticals Inc,BLCM
228,Blackbaud Inc,BLKB
229,Bloomin' Brands Inc,BLMN
230,Bsb Bancorp Inc,BLMT
231,Infoblox Inc,BLOX
232,Blount International,BLT
233,Banco Latinoamericano De Comercio,BLX
234,Badger Meter,BMI
235,Bank of Marin Bancorp,BMRC
236,Bryn Mawr Bank Corp,BMTC
237,Beneficial Mutual Bancorp,BNCL
238,BNC Bancorp,BNCN
239,Benefitfocus Inc,BNFT
240,C1 Financial Inc,BNK
241,Bob Evans Farms,BOBE
242,Bofi Holding,BOFI
243,Bojangles' Inc,BOJA
244,Boot Barn Holdings Inc,BOOT
245,Box Inc,BOX
246,Boston Private Financial Holdings,BPFH
247,Bridgepoint Education,BPI
248,Blueprint Medicines Corp,BPMC
249,Brady Corp,BRC
250,Craft Brewers Alliance Inc,BREW
251,Bluerock Residential Growth Rei,BRG
252,Brookline Bancorp,BRKL
253,Brooks Automation,BRKS
254,Bristow Group Inc,BRS
255,Global Brass and Copper Holdin,BRSS
256,Bassett Furniture Industries Inc,BSET
257,Bear State Financial Inc,BSF
258,Broadsoft Inc,BSFT
259,Sierra Bancorp,BSRR
260,Biospecifics Technologies Corp,BSTC
261,Peabody Energy Corp,BTU
262,Biotime Inc,BTX
264,First Busey Corp,BUSE
265,Bazaarvoice Inc,BV
266,Baldwin & Lyons,BWINB
267,Buffalo Wild Wings,BWLD
268,Bancorpsouth Inc,BXS
270,Beazer Homes USA,BZH
271,Camden National Corp,CAC
272,Cascade Bancorp,CACB
274,Caesars Acquisition Company,CACQ
275,The Cheesecake Factory Inc,CAKE
276,Caleres Inc,CAL
277,Calithera Biosciences Inc,CALA
278,Callidus Software,CALD
279,Cal-Maine Foods,CALM
280,Calix Inc,CALX
281,Calamp Corp,CAMP
282,Cara Therapeutics Inc,CARA
283,Carbonite Inc,CARB
284,Meta Financial Group,CASH
285,Cass Information Systems Inc,CASS
287,Cardtronics Inc,CATM
288,Cato Corp,CATO
289,Cathay General Bancorp,CATY
290,Cavium Inc,CAVM
291,Cincinnati Bell Inc,CBB
292,Capital Bank Financial Corp,CBF
293,Christopher & Banks Corp,CBK
294,Cambrex Corp,CBM
295,Cellular Biomedicine Group Inc,CBMG
296,Continental Building Products,CBPX
297,Ciber Inc,CBR
298,Cracker Barrel Old Country Store,CBRL
299,Community Bank System,CBU
300,Carbylan Therapeutics Inc,CBYL
301,Cbiz Inc,CBZ
302,Capital City Bank Group,CCBG
303,Calgon Carbon Corp,CCC
304,Chase Corp,CCF
305,Campus Crest Communities,CCG
306,Cabot Microelectronics Corp,CCMP
307,Cnb Financial Corp,CCNE
308,Cogent Communications Group,CCOI
309,Cross Country Healthcare,CCRN
310,Century Communities Inc,CCS
311,Chemocentryx Inc,CCXI
312,Coeur Mining Inc,CDE
313,Cdi Corp,CDI
314,Cedar Shopping Centers Inc,CDR
315,Code Rebel Corp,CDRB
316,Cidara Therapeutics Inc,CDTX
317,The Corporate Executive Board Company,CEB
318,Ceco Environmental,CECE
319,Career Education Corp,CECO
320,Cempra Inc,CEMP
321,Central Garden & Pet Company,CENTA
322,Century Aluminum Company,CENX
323,Cerus Corp,CERS
324,Central European Media Enterprises,CETV
325,Ceva Inc,CEVA
326,Capitol Federal Financial,CFFN
327,Culp Inc,CFI
328,Cardinal Financial Corp,CFNL
329,Celadon Group,CGI
330,City Holding Company,CHCO
333,The Chefs' Warehouse Inc,CHEF
334,Chemical Financial Corp,CHFC
335,Charter Financial,CHFN
336,Chegg Inc,CHGG
337,Cherokee Inc,CHKE
338,Chemtura Corp,CHMT
339,Coherus Biosciences Inc,CHRS
340,Chico's Fas,CHS
341,Chesapeake Lodging Trust,CHSP
342,Chuy's Holding Inc,CHUY
343,Citizens Inc,CIA
345,Cifc Corp,CIFC
346,Circor International,CIR
347,Civitas Solutions Inc,CIVI
348,C&J Energy Services Inc,CJES
349,Carmike Cinemas,CKEC
350,Seacor Smit Inc,CKH
351,Checkpoint Systms,CKP
352,Clarcor Inc,CLC
353,Collectors Universe,CLCT
354,Cloud Peak Energy Inc,CLD
355,Chatham Lodging Trust [Reit],CLDT
356,Celldex Therapeutics Inc,CLDX
358,Clearfield,CLFD
359,Mack-Cali Realty Corp,CLI
360,Calamos Asset Management,CLMS
361,Clean Energy Fuels,CLNE
362,Colony Financial Inc,CLNY
363,Clovis Oncology Inc,CLVS
364,Clearwater Paper Corp,CLW
365,Commercial Metals Company,CMC
366,Columbus Mckinnon Corp,CMCO
367,Cumulus Media Inc,CMLS
368,Cantel Medical,CMN
369,Capstead Mortgage Corp,CMO
370,Cimpress N.V.,CMPR
371,Chimerix Inc,CMRX
372,Core Molding Technologies Inc,CMT
373,Comtech Telecommunications,CMTL
374,Century Bancorp,CNBKA
375,Concert Pharmaceuticals Inc,CNCE
376,Cleco Power Llc,CNL
377,Conmed Corp,CNMD
378,Cno Financial Group,CNO
379,Connectone Bancorp Inc,CNOB
380,Cohn & Steers Inc,CNS
381,Consolidated Communications Holdings,CNSL
382,Connecture Inc,CNXR
383,Community One Bancorp,COB
384,Cobiz Financial Inc,COBZ
386,Cohu Inc,COHU
387,Coca-Cola Bottling Co. Consolidated,COKE
389,Collegium Pharmaceutical Inc,COLL
391,Cyrusone Inc,CONE
392,Conn's Inc,CONN
394,Core-Mark Holding Company,CORE
395,Corium International Inc,CORI
396,Corenergy Infrastructure Trust Inc,CORR
397,Corcept Therapeutics Inc,CORT
398,Cowen Group,COWN
399,Callon Petroleum Company,CPE
400,Central Pacific Financial Co,CPF
401,Cepheid,CPHD
402,Chesapeake Utilities Corp,CPK
403,Capella Education Company,CPLA
404,Catalyst Pharmaceutical Partners,CPRX
405,Cooper Std Hldg Inc,CPS
406,Computer Programs and Systems,CPSI
407,Cra Internationalinc,CRAI
408,Cray Inc,CRAY
409,Care.Com Inc,CRCM
410,Crawford Co Cl B,CRD.B
411,Curis Inc,CRIS
412,Cormedix Inc,CRMD
413,America's Car-Mart,CRMT
414,Crocs Inc,CROX
415,Carbo Ceramics,CRR
416,Carpenter Technology Corp,CRS
418,Corvel Corp,CRVL
419,Crown Media Holdings,CRWN
420,Cryolife,CRY
421,Carrizo Oil & Gas,CRZO
422,Clifton Savings Bancorp,CSBK
423,Cascade Microtech,CSCD
424,Centerstate Banks,CSFL
425,Csg Systems International,CSGS
426,Cash America International,CSH
427,Cardiovascular Systems,CSII
428,Castlight Health Inc,CSLT
429,Cornerstone Ondemand Inc,CSOD
430,Css Industries,CSS
431,Capital Senior Living Corp,CSU
432,Carriage Services,CSV
433,Cooper Tire & Rubber Company,CTB
434,Community Trust Bancorp,CTBI
435,Constant Contact,CTCT
436,Cell Therapeutics,CTIC
438,Consolidated-Tomoka Land Co,CTO
439,Caretrust REIT Inc,CTRE
440,Control4 Corp,CTRL
441,Citi Trends,CTRN
442,Cts Corp,CTS
443,Catchmark Timber Trust Inc,CTT
444,Connecticut Water Service,CTWS
445,Cubic Corp,CUB
447,Customers Bancorp,CUBI
448,Barracuda Networks Inc,CUDA
449,California United Bk,CUNB
450,Cutera Inc,CUTR
452,Cvb Financial Corp,CVBF
453,Cavco Industries,CVCO
454,Civeo Corporation Common Stock,CVEO
455,Convergys Corp,CVG
456,Commercial Vehicle Group,CVGI
457,Calavo Growers,CVGW
458,Commvault Systems,CVLT
459,Corindus Vascular Robotics Inc,CVRS
460,Cvent Inc,CVT
461,Covenant Transportation Group,CVTI
463,Consolidated Water Co. Ltd,CWCO
464,Clayton Williams Energy,CWEI
465,Casella Waste Systems,CWST
466,California Water Service Group Holding,CWT
467,Cynosure Inc,CYNO
468,Cys Investments Inc,CYS
469,Cytokinetics Inc,CYTK
470,Cytrx Corp,CYTR
471,Citizens & Northern Corp,CZNC
473,Daktronics,DAKT
474,Dana Holding Corp,DAN
476,Diebold Inc,DBD
477,Ducommun Inc,DCO
478,Dime Community Bancshares,DCOM
479,Dct Industrial Trust Inc,DCT
480,Easterly Government Properties,DEA
482,Deltic Timber Corp,DEL
483,Denny's Corp,DENN
484,Depomed Inc,DEPO
485,Dermira Inc,DERM
486,Dean Foods Company,DF
487,Del Frisco's Restaurant Group Llc,DFRG
488,Dupont Fabros Technology,DFT
489,Digitalglobe Inc,DGI
490,Donegal Group,DGICA
491,Digi International Inc,DGII
492,Diamond Hill Investment Group,DHIL
493,Dht Holdings,DHT
494,Dice Holdings,DHX
495,Dineequity Inc,DIN
496,Diodes Inc,DIOD
497,Daily Journal Corp. [S.C.],DJCO
498,Delek US Holdings,DK
499,Deluxe Corp,DLX
500,Diamond Foods,DMND
501,Digimarc Corp,DMRC
503,Masonite Wrldwde Hld,DOOR
504,Dorman Products,DORM
505,Dplo,DPLO
506,Diamondrock Hospitality Company,DRH
507,Diamond Resorts International,DRII
508,Dicerna Pharmaceuticals Inc,DRNA
509,Durect Corp,DRRX
510,DSP Group,DSPG
511,Datalink Corp,DTLK
512,DTS Inc,DTSI
514,Dynavax Technologies Corp,DVAX
515,Drew Industries Inc,DW
516,Dreamworks Animation Skg,DWA
517,Demandware Inc,DWRE
518,Dynex Capital,DX
519,Destination XL Inc.,DXLG
520,Dxp Enterprises,DXPE
521,Dycom Industries,DY
522,Dyax Corp,DYAX
523,Dynegy Inc,DYN
524,Ennis Inc,EBF
525,Ebix Inc,EBIX
526,Emergent Biosolutions,EBS
527,Meridian Interstate Bancorp,EBSB
528,Enterprise Bancorp Inc,EBTC
529,Echo Global Logistics,ECHO
530,US Ecology,ECOL
531,Channeladvisor Corp,ECOM
532,Encore Capital Group Inc,ECPG
533,Eclipse Resources Corp,ECR
534,Endocyte Inc,ECYT
535,Empire District Electric Company,EDE
536,Education Realty Trust Inc,EDR
537,El Paso Electric Company,EE
539,Electronics For Imaging,EFII
540,Enterprise Financial Services Corp,EFSC
541,Eagle Bancorp,EGBN
542,8X8 Inc,EGHT
543,Engility Holdings Inc. Common,EGL
544,Eagle Bulk Shipping Inc,EGLE
545,Nic Inc,EGOV
547,Eagle Pharmaceuticals Inc,EGRX
548,Ehealth Inc,EHTH
549,Employers Holdings Inc,EIG
550,Endurance International Group H,EIGI
551,Endologix Inc,ELGX
552,Ellie Mae Inc,ELLI
553,Earthlink Inc,ELNK
554,Electro Rent Corp,ELRC
555,Callaway Golf Company,ELY
556,EMC Insurance Group,EMCI
557,Emcor Group,EME
558,Emcore Corp,EMKR
559,Enernoc Inc,ENOC
561,Enersys Inc,ENS
562,The Ensign Group,ENSG
563,Global Eagle Entertainment Inc,ENT
564,Enanta Pharmaceuticals Inc,ENTA
566,Entellus Medical Inc,ENTL
567,Envestnet Inc,ENV
568,Enova International Inc. Commo,ENVA
570,Bottomline Technologies,EPAY
571,Epiq Systems,EPIQ
572,Evolution Petroleum Corp,EPM
574,Epizyme Inc,EPZM
575,Equity One,EQY
576,Era Group Inc. Common Stock W,ERA
577,Eldorado Resorts Inc,ERI
578,Erin Energy Corp,ERN
579,Eros International Plc,EROS
580,Escalade Inc,ESCA
581,Esco Technologies Inc,ESE
582,Enstar Group Ltd,ESGR
583,Esterline Technologies Corp,ESL
584,Essendant Inc,ESND
585,Essent Group Ltd,ESNT
586,Esperion Therapeutics Inc,ESPR
587,Earthstone Energy,ESTE
588,Ethan Allen Interiors Inc,ETH
589,Entercom Communications Corp,ETM
591,Entravision Communications Corp,EVC
592,Everyday Health Inc,EVDY
593,Everbank Financial Corp,EVER
594,Evine Live Inc,EVLV
596,Evertec Inc. Common Stock,EVTC
597,Exactech Inc,EXAC
598,Examworks Group,EXAM
599,Exar Corp,EXAR
602,Exlservice Holdings,EXLS
603,Exponent Inc,EXPO
604,Express Inc,EXPR
605,Extreme Networks,EXTR
606,Energy Xxi [Bermuda] Ltd,EXXI
607,Second Sight Medical Products,EYES
608,Ezcorp Inc,EZPW
610,Farmer Brothers Company,FARM
611,Faro Technologies,FARO
612,Flagstar Bancorp,FBC
613,First Business Financial Services,FBIZ
614,First Bancorp,FBNC
615,First Connecticut Bancorp Inc,FBNK
616,First Bancorp,FBP
617,Franklin Covey Company,FC
618,Fcb Financial Holdings Inc,FCB
619,First Community Bancshares,FCBC
620,Fuelcell Energy,FCEL
621,First Commonwealth Financial Corp,FCF
622,First Cash Financial Services,FCFS
623,Felcor Lodging Trust Inc,FCH
626,Fairchild Semiconductor International,FCS
627,Fibrocell Science,FCSC
628,First Defiance Financial,FDEF
629,Federal-Mogul Corp,FDML
630,Fresh Del Monte Produce,FDP
631,Fei Company,FEIC
632,Franklin Electric Co,FELE
633,Fenix Parts Inc,FENX
634,Forum Energy Technologies Inc,FET
635,Futurefuel Corp,FF
636,First Financial Bancorp,FFBC
637,Fbl Financial Group,FFG
638,Flushing Financial Corp,FFIC
639,First Financial Bankshares,FFIN
640,Farmers Capital Bank Corp,FFKT
641,Fibrogen Inc,FGEN
642,Fidelity & Guaranty,FGL
643,First Interstate Bancsystem,FIBK
645,The Finish Line,FINL
646,Financial Institutions,FISI
649,Comfort Systems USA,FIX
650,National Beverage,FIZZ
651,Fluidigm Corp,FLDM
652,The First of Long Island Corp,FLIC
653,Flex Pharma Inc,FLKS
654,Fleetmatics Group Plc,FLTX
655,1-800 Flowers.Com,FLWS
656,Flexion Therapeutics Inc,FLXN
657,Flexsteel Industries,FLXS
658,First Midwest Bancorp,FMBI
659,Firstmerit Corp,FMER
660,Foundation Medicine Inc,FMI
661,Fmsa Holdings Inc,FMSA
662,Fabrinet,FN
664,First Nbc Bank Holding Company,FNBC
665,Fnfv Group of Fidelity National,FNFV
666,Financial Engines,FNGN
667,Federated National Holding Company,FNHC
668,First Bancorp Inc [Me],FNLC
669,Finisar Corp,FNSR
670,Ferro Corp,FOE
671,Amicus Therapeutics,FOLD
672,Foamix Pharmaceuticals Ltd,FOMX
673,Forestar Group Inc,FOR
674,Formfactor,FORM
675,Forrester Research,FORR
676,Fox Factory Holding Corp,FOXF
677,First Potomac Realty Trust,FPO
678,Five Prime Therapeutics Inc,FPRX
680,Francesca's Holdings Corporatio,FRAN
681,Fred's Inc,FRED
682,Fiesta Restaurant Group Inc,FRGI
683,Furmanite Corp,FRM
684,First Merchants Corp,FRME
685,Frontline Ltd,FRO
686,Fairpoint Communications,FRP
687,Frp Holdings Inc,FRPH
689,Papa Murphys Holdings Inc,FRSH
690,Fifth Street Asset Management I,FSAM
691,Franklin Financial Network Inc,FSB
692,Franklin Street Properties,FSP
693,Federal Signal Corp,FSS
694,L.B. Foster Company,FSTR
695,Ftd Companies Inc,FTD
696,Flotek Industries,FTK
697,Rocket Fuel Inc,FUEL
698,H. B. Fuller Company,FUL
699,Fulton Financial Corp,FULT
700,Five Star Quality Care,FVE
701,Fairway Group Holdings Corp,FWM
702,Forward Air Corp,FWRD
703,Fox Chase Bancorp,FXCB
704,German American Bancorp,GABC
705,Galena Biopharma,GALE
706,Greatbatch,GB
707,Glacier Bancorp,GBCI
708,Gamco Investors,GBL
709,Global Indemnity Plc,GBLI
710,Guaranty Bancorp,GBNK
711,Greenbrier Companies,GBX
712,Gain Capital Holdings,GCAP
713,Genesco Inc,GCO
714,Green Dot Corp,GDOT
715,Greif Bros. Corp,GEF
717,Geo Group Inc,GEO
718,Oyo Geospace Corp,GEOS
719,Geron Corp,GERN
720,Guess Inc,GES
721,Griffon Corp,GFF
722,Genomic Health,GHDX
723,Greenhill & Co. Inc,GHL
724,Graham Corp,GHM
725,G-III Apparel Group,GIII
726,Gigamon Inc,GIMO
727,G&K Services,GK
728,Great Lakes Dredge & Dock Corp,GLDD
729,Gulfmark Offshore,GLF
731,Gaslog Ltd,GLOG
732,Greenlight Capital Re,GLRE
733,Glatfelter,GLT
734,Glu Mobile Inc,GLUU
736,Green Bancorp Inc,GNBC
737,Genocea Biosciences Inc,GNCA
738,General Communication,GNCMA
739,Genie Energy Ltd. Class B Commo,GNE
740,Genmark Diagnostics,GNMK
742,Golden Ocean Group Ltd,GOGL
743,Gogo Inc,GOGO
744,Gladstone Commercial Corp,GOOD
745,Government Properties Income Trust,GOV
746,Group 1 Automotive,GPI
747,Green Plains Renewable Energy,GPRE
748,Gramercy Property Trust,GPT
749,Gp Strategies Corp,GPX
750,Green Brick Partners Inc,GRBK
751,Gorman-Rupp Company,GRC
752,Grubhub Inc,GRUB
753,Globalstar,GSAT
754,Great Southern Bancorp,GSBC
755,Gsi Group Inc,GSIG
756,Globe Specialty Metals Inc,GSM
757,Gastar Exploration,GST
758,Chart Industries,GTLS
759,Gray Television,GTN
760,Triple-S Management Corp,GTS
761,Global Telcom & Technology Inc,GTT
762,Getty Realty Corp,GTY
763,Guidance Software,GUID
764,Granite Construction Inc,GVA
765,Great Western Bancorp Inc,GWB
767,Hawaiian Holdings,HA
768,The Habit Restaurants Inc,HABT
769,Haemonetics Corp,HAE
770,Hanmi Financial Corp,HAFC
771,Hallmark Financial Services,HALL
772,Halozyme Therapeutics,HALO
773,Hannon Armstrong Sustainable In,HASI
774,Blackhawk Network Holdings Inc,HAWK
775,Haynes International,HAYN
776,Hancock Holding Company,HBHC
777,Harvard Bioscience,HBIO
778,Horizon Bancorp [In],HBNC
779,Heritage-Crystal Clean,HCCI
780,Hc2 Holdings Inc,HCHC
781,Homeowners Choice,HCI
782,The Hackett Group,HCKT
783,Hawaiian Telcom Hold,HCOM
784,Healthcare Services Group,HCSG
785,Hortonworks Inc,HDP
786,H&E Equipment Services,HEES
789,Helen of Troy Ltd,HELE
790,Heritage Oaks Bancorp,HEOP
791,HFF Inc,HF
792,Heritage Financial Corp,HFWA
793,Hanger Orthopedic Group,HGR
794,Harte-Hanks,HHS
795,Hillenbrand Inc,HI
796,Hibbett Sports,HIBB
797,Infrareit Inc,HIFR
798,Hingham Institution For Savings,HIFS
799,Hill International,HIL
800,Aerohive Networks Inc,HIVE
802,Halcon Resources,HK
803,Hecla Mining Company,HL
804,Harmonic Inc,HLIT
805,Healthsouth Corp,HLS
806,Nobilis Health Corp,HLTH
807,Helix Energy Solutions Group,HLX
808,Houghton Mifflin Harcourt C,HMHC
809,Horace Mann Educators Corp,HMN
810,Hampton Roads Bankshares Inc,HMPR
811,Homestreet Inc,HMST
812,Hms Holdings Corp,HMSY
813,Hemisphere Media,HMTV
814,Handy & Harman Ltd,HNH
815,Hon Industries Inc,HNI
816,Hallador Energy Company,HNRG
817,Hooker Furniture Corp,HOFT
818,Home Bancshares,HOMB
819,Hornbeck Offshore Services,HOS
820,Hovnanian Enterprises Inc,HOV
822,Heartland Payment Systems,HPY
823,Healthequity Inc,HQY
825,Harbinger Group Inc,HRG
826,Heritage Insurance Holdings,HRTG
827,Heron Therapeutics Inc,HRTX
828,Harsco Corp,HSC
829,Heidrick & Struggles International,HSII
830,Heska Corp,HSKA
831,HSN Inc,HSNI
832,Healthstream Inc,HSTM
833,Hersha Hospitality Trust,HT
834,Hometrust Bancshares Inc,HTBI
835,Heritage Commerce Corp,HTBK
836,Hilltop Holdings Inc,HTH
837,Heartland Express,HTLD
838,Heartland Financial USA,HTLF
839,Hatteras Financial Corp,HTS
840,Heartware International,HTWR
841,Hub Group,HUBG
843,Hurco Companies,HURC
844,Huron Consulting Group Inc,HURN
845,Haverty Furniture Companies,HVT
846,Headwaters Inc,HW
847,Healthways Inc,HWAY
848,Hawkins Inc,HWKN
849,Hyster-Yale Materials Handling,HY
850,Halyard Health Inc. Common Sto,HYH
851,Marinemax Inc,HZO
852,Intelsat S.A. Common Shares,I
854,Independent Bank Corp,IBCP
855,Iberiabank Corp,IBKC
856,International Bancshares Corp,IBOC
857,Installed Building Products I,IBP
858,Independent Bank Group Inc,IBTX
859,Independence Contract Drilling Inc,ICD
860,Icf International,ICFI
861,Iconix Brand Group,ICON
864,Interdigital,IDCC
865,Idera Pharmaceuticals,IDRA
866,IDT Corp,IDT
867,Integrated Device Technology,IDTI
868,Independence Holding Company,IHC
869,Insteel Industries,IIIN
870,Interval Leisure Group,IILG
871,Ii-Vi Inc,IIVI
872,Intralinks Holdings,IL
873,Imax Corp,IMAX
874,Immune Design Corp,IMDZ
875,Immunogen,IMGN
876,Impac Mortgage Holdings,IMH
877,Ingles Markets Inc,IMKTA
878,Immersion Corp,IMMR
879,Immunomedics,IMMU
